provincia_id;provincia_nombre;localidad_id;localidad_nombre;anio;mes;fecha_hecho;hora_hecho;tipo_lugar;tipo_lugar_otro;tipo_lugar_ampliado;motivo_origen_registro;motivo_origen_registro_otro;victima_sexo;victima_identidad_genero;victima_identidad_genero_otro;victima_tr_edad;victima_18_anios_o_mas;inculpado_sexo;inculpado_identidad_genero;inculpado_identidad_genero_otro
6;Buenos Aires;30;La Plata;2024;7;2024-07-24;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Lomas de Zamora;2024;7;2024-07-13;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Lomas de Zamora;2024;7;2024-07-13;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Lomas de Zamora;2024;7;2024-07-16;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;35-39;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Lomas de Zamora;2024;7;2024-07-16;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Femenino;Mujer;No especificado
6;Buenos Aires;10;Lomas de Zamora;2024;7;2024-07-31;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Lomas de Zamora;2024;7;2024-07-31;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Malvinas Argentinas;2024;7;2024-07-21;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Malvinas Argentinas;2024;7;2024-07-21;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Merlo;2024;7;2024-07-02;11:11:11;Interior de rodados;No especificado;Interior de rodados;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Merlo;2024;7;2024-07-02;11:11:11;Interior de rodados;No especificado;Interior de rodados;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Merlo;2024;7;2024-07-25;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;65-69;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Merlo;2024;7;2024-07-25;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Merlo;2024;7;2024-07-31;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;No;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Merlo;2024;7;2024-07-31;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Moreno;2024;7;2024-07-04;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;55-59;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Moreno;2024;7;2024-07-04;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Moreno;2024;7;2024-07-08;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Moreno;2024;7;2024-07-08;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Moreno;2024;7;2024-07-13;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Moreno;2024;7;2024-07-13;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Moreno;2024;7;2024-07-27;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Moreno;2024;7;2024-07-27;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Moreno;2024;7;2024-07-29;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Moreno;2024;7;2024-07-29;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Moreno;2024;7;2024-07-09;11:11:11;Interior de rodados;No especificado;Interior de rodados;Intervención policial;No especificado;Femenino;Mujer;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Moreno;2024;7;2024-07-09;11:11:11;Interior de rodados;No especificado;Interior de rodados;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Morón;2024;7;2024-07-01;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Morón;2024;7;2024-07-01;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Morón;2024;7;2024-07-13;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Morón;2024;7;2024-07-13;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Morón;2024;7;2024-07-08;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;80-84;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Morón;2024;7;2024-07-08;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
6;Buenos Aires;30;Pellegrini;2024;7;2024-07-21;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;30;Pellegrini;2024;7;2024-07-21;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;40;Pilar;2024;7;2024-07-26;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;55-59;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;40;Pilar;2024;7;2024-07-26;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Quilmes;2024;7;2024-07-20;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;90 y más;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Quilmes;2024;7;2024-07-20;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Femenino;Mujer;No especificado
6;Buenos Aires;10;Quilmes;2024;7;2024-07-20;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;40;San Andrés de Giles;2024;7;2024-07-18;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;40;San Andrés de Giles;2024;7;2024-07-18;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;San Miguel;2024;7;2024-07-22;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;San Miguel;2024;7;2024-07-22;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;San Miguel;2024;7;2024-07-25;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;35-39;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;San Miguel;2024;7;2024-07-25;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;20;San Vicente;2024;7;2024-07-25;11:11:11;Otro lugar;Descampado;Campo/descampado/zona rural;Intervención policial;No especificado;Masculino;Varón;No especificado;45-49;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;20;San Vicente;2024;7;2024-07-25;11:11:11;Otro lugar;Descampado;Campo/descampado/zona rural;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Tres de Febrero;2024;7;2024-07-20;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Femenino;Mujer;No especificado;35-39;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Tres de Febrero;2024;7;2024-07-20;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;50;Zárate;2024;7;2024-07-13;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;50;Zárate;2024;7;2024-07-13;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Femenino;Mujer;No especificado
6;Buenos Aires;10;Alberti (Est. Andrés Vaccarezza);2024;10;2024-10-19;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;60-64;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Alberti (Est. Andrés Vaccarezza);2024;10;2024-10-19;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Almirante Brown;2024;10;2024-10-11;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Almirante Brown;2024;10;2024-10-11;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Almirante Brown;2024;10;2024-10-11;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;50-54;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Almirante Brown;2024;10;2024-10-11;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
6;Buenos Aires;10;Almirante Brown;2024;10;2024-10-16;11:11:11;Interior de rodados;No especificado;Interior de rodados;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Almirante Brown;2024;10;2024-10-16;11:11:11;Interior de rodados;No especificado;Interior de rodados;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Almirante Brown;2024;10;2024-10-22;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Almirante Brown;2024;10;2024-10-22;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Avellaneda;2024;10;2024-10-06;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Avellaneda;2024;10;2024-10-06;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Avellaneda;2024;10;2024-10-06;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Avellaneda;2024;10;2024-10-06;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Femenino;Mujer;No especificado
6;Buenos Aires;10;Bahía Blanca;2024;10;2024-10-12;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;75-79;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Bahía Blanca;2024;10;2024-10-12;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Bahía Blanca;2024;10;2024-10-19;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Bahía Blanca;2024;10;2024-10-19;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Berazategui;2024;10;2024-10-06;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;35-39;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Berazategui;2024;10;2024-10-06;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Berazategui;2024;10;2024-10-15;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;35-39;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Berazategui;2024;10;2024-10-15;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Ensenada;2024;10;2024-10-10;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Femenino;Mujer;No especificado;40-44;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Ensenada;2024;10;2024-10-10;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Escobar;2024;10;2024-10-14;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Escobar;2024;10;2024-10-14;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
6;Buenos Aires;10;Escobar;2024;10;2024-10-19;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Escobar;2024;10;2024-10-19;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Esteban Echeverría;2024;10;2024-10-13;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;50-54;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Esteban Echeverría;2024;10;2024-10-13;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Esteban Echeverría;2024;10;2024-10-13;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Femenino;Mujer;No especificado
6;Buenos Aires;10;Florencio Varela;2024;10;2024-10-01;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Florencio Varela;2024;10;2024-10-01;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Florencio Varela;2024;10;2024-10-01;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Femenino;Mujer;No especificado
6;Buenos Aires;10;Florencio Varela;2024;10;2024-10-31;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;15-19;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Florencio Varela;2024;10;2024-10-31;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Florencio Varela;2024;10;2024-10-31;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Florencio Varela;2024;10;2024-10-31;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
6;Buenos Aires;20;La Capilla;2024;10;2024-10-31;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;20;La Capilla;2024;10;2024-10-31;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;110;Mar del Plata;2024;10;2024-10-20;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;No;No corresponde;No corresponde;No especificado
6;Buenos Aires;110;Mar del Plata;2024;10;2024-10-20;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;110;Mar del Plata;2024;10;2024-10-10;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;110;Mar del Plata;2024;10;2024-10-10;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;110;Mar del Plata;2024;10;2024-10-18;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;110;Mar del Plata;2024;10;2024-10-18;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;30;General Rodríguez;2024;10;2024-10-21;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;35-39;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;30;General Rodríguez;2024;10;2024-10-21;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;30;General Rodríguez;2024;10;2024-10-25;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;30;General Rodríguez;2024;10;2024-10-25;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Femenino;Mujer;No especificado
6;Buenos Aires;30;General Rodríguez;2024;10;2024-10-25;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;30;General Rodríguez;2024;10;2024-10-30;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;4 o menos;No;No corresponde;No corresponde;No especificado
6;Buenos Aires;30;General Rodríguez;2024;10;2024-10-30;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Femenino;Mujer;No especificado
6;Buenos Aires;30;General Rodríguez;2024;10;2024-10-30;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;General San Martín;2024;10;2024-10-15;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;General San Martín;2024;10;2024-10-15;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
6;Buenos Aires;10;General San Martín;2024;10;2024-10-15;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;5-9;No;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;General San Martín;2024;10;2024-10-15;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;General San Martín;2024;10;2024-10-20;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;45-49;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;General San Martín;2024;10;2024-10-20;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;General San Martín;2024;10;2024-10-20;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Femenino;Mujer;No especificado
6;Buenos Aires;10;General San Martín;2024;10;2024-10-27;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;General San Martín;2024;10;2024-10-27;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Ituzaingó;2024;10;2024-10-26;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;No;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Ituzaingó;2024;10;2024-10-26;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;José C. Paz;2024;10;2024-10-11;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;50-54;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;José C. Paz;2024;10;2024-10-11;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;José C. Paz;2024;10;2024-10-19;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;José C. Paz;2024;10;2024-10-19;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
6;Buenos Aires;10;La Matanza;2024;10;2024-10-06;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;La Matanza;2024;10;2024-10-06;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
6;Buenos Aires;10;La Matanza;2024;10;2024-10-07;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;La Matanza;2024;10;2024-10-07;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;No corresponde;Sin determinar;Masculino;Varón;No especificado
