id_hecho,localidad_id,anio,mes,fecha_hecho,hora_hecho,tipo_lugar,tipo_lugar_otro,tipo_lugar_ampliado,motivo_origen_registro,motivo_origen_registro_otro
29426,10.0,2022,12,2022-12-16,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29427,10.0,2022,12,2022-12-17,11:11:11,Interior de rodados,No especificado,Interior de rodados,Intervención policial,No especificado
29428,10.0,2022,12,2022-12-18,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29429,60.0,2022,12,2022-12-18,11:11:11,Comercio,No especificado,Comercio,Intervención policial,No especificado
29431,50.0,2022,12,2022-12-18,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29432,10.0,2022,12,2022-12-18,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29433,10.0,2022,12,2022-12-18,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29434,10.0,2022,12,2022-12-19,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29435,10.0,2022,12,2022-12-19,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29436,30.0,2022,12,2022-12-19,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29437,10.0,2022,12,2022-12-19,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29438,30.0,2022,12,2022-12-19,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29439,10.0,2022,12,2022-12-20,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29440,10.0,2022,12,2022-12-22,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29441,20.0,2022,12,2022-12-22,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29442,10.0,2022,12,2022-12-22,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29443,50.0,2022,12,2022-12-23,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29444,10.0,2022,12,2022-12-23,11:11:11,Otro lugar,No especificado,Río/canal/arroyo/mar/dique,Intervención policial,No especificado
29445,10.0,2022,12,2022-12-24,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29446,10.0,2022,12,2022-12-24,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29447,10.0,2022,12,2022-12-24,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29449,10.0,2022,12,2022-12-24,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29450,30.0,2022,12,2022-12-25,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29452,10.0,2022,12,2022-12-25,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29453,10.0,2022,12,2022-12-25,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29454,110.0,2022,12,2022-12-25,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29455,10.0,2022,12,2022-12-26,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29456,10.0,2022,12,2022-12-26,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29457,10.0,2022,12,2022-12-27,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29459,10.0,2022,12,2022-12-27,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29460,10.0,2022,12,2022-12-28,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29461,20.0,2022,12,2022-12-28,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29462,10.0,2022,12,2022-12-28,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29463,10.0,2022,12,2022-12-28,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29464,10.0,2022,12,2022-12-30,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
29465,10.0,2022,12,2022-12-30,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29466,10.0,2022,12,2022-12-30,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29467,10.0,2022,12,2022-12-31,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
29468,10.0,2022,12,2022-12-31,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29518,110.0,2022,10,2022-10-01,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29519,10.0,2022,10,2022-10-02,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29521,10.0,2022,10,2022-10-03,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29522,110.0,2022,10,2022-10-03,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
29523,10.0,2022,10,2022-10-04,11:11:11,Otro lugar,No especificado,Basural/centro de reciclaje/relleno sanitario,Intervención policial,No especificado
29524,10.0,2022,10,2022-10-05,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29525,10.0,2022,10,2022-10-05,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29526,10.0,2022,10,2022-10-07,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29527,10.0,2022,10,2022-10-09,11:11:11,Interior de rodados,No especificado,Interior de rodados,Intervención policial,No especificado
29528,10.0,2022,10,2022-10-09,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29529,10.0,2022,10,2022-10-09,11:11:11,Otro lugar,No especificado,Campo/descampado/zona rural,Intervención policial,No especificado
29530,30.0,2022,10,2022-10-10,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29531,30.0,2022,10,2022-10-10,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29532,20.0,2022,10,2022-10-10,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29533,50.0,2022,10,2022-10-11,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29534,10.0,2022,10,2022-10-12,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29535,10.0,2022,10,2022-10-14,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29536,10.0,2022,10,2022-10-15,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29537,60.0,2022,10,2022-10-15,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29538,10.0,2022,10,2022-10-15,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29539,60.0,2022,10,2022-10-15,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29540,70.0,2022,10,2022-10-15,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29541,10.0,2022,10,2022-10-16,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29542,10.0,2022,10,2022-10-16,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29543,30.0,2022,10,2022-10-17,11:11:11,Otro lugar,No especificado,Campo/descampado/zona rural,Intervención policial,No especificado
29544,10.0,2022,10,2022-10-18,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29545,10.0,2022,10,2022-10-18,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29546,10.0,2022,10,2022-10-19,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29547,10.0,2022,10,2022-10-19,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29548,60.0,2022,10,2022-10-19,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29549,50.0,2022,10,2022-10-20,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29550,70.0,2022,10,2022-10-20,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29551,10.0,2022,10,2022-10-21,11:11:11,Comercio,No especificado,Comercio,Intervención policial,No especificado
29552,10.0,2022,10,2022-10-21,11:11:11,Otro lugar,No especificado,Otro lugar,Intervención policial,No especificado
29553,10.0,2022,10,2022-10-21,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29554,10.0,2022,10,2022-10-21,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29555,10.0,2022,10,2022-10-22,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29556,10.0,2022,10,2022-10-23,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29557,10.0,2022,10,2022-10-24,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29558,110.0,2022,10,2022-10-25,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29559,10.0,2022,10,2022-10-26,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29560,20.0,2022,10,2022-10-27,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29561,30.0,2022,10,2022-10-27,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29562,50.0,2022,10,2022-10-27,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29563,10.0,2022,10,2022-10-27,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29564,10.0,2022,10,2022-10-28,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29565,10.0,2022,10,2022-10-28,11:11:11,Comercio,No especificado,Comercio,Intervención policial,No especificado
29566,40.0,2022,10,2022-10-29,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29567,10.0,2022,10,2022-10-31,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29568,10.0,2022,10,2022-10-31,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29581,110.0,2022,11,2022-11-01,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29582,10.0,2022,11,2022-11-02,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29585,10.0,2022,11,2022-11-03,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29586,10.0,2022,11,2022-11-03,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29587,10.0,2022,11,2022-11-03,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29588,10.0,2022,11,2022-11-03,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
29589,40.0,2022,11,2022-11-05,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
29590,10.0,2022,11,2022-11-05,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29591,10.0,2022,11,2022-11-05,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29593,10.0,2022,11,2022-11-05,11:11:11,Otro lugar,No especificado,Campo/descampado/zona rural,Intervención policial,No especificado
29594,10.0,2022,11,2022-11-05,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
29595,10.0,2022,11,2022-11-05,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29596,110.0,2022,11,2022-11-06,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29597,110.0,2022,11,2022-11-07,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29598,10.0,2022,11,2022-11-07,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29599,10.0,2022,11,2022-11-08,11:11:11,Otro lugar,No especificado,Río/canal/arroyo/mar/dique,Intervención policial,No especificado
29600,10.0,2022,11,2022-11-08,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29601,30.0,2022,11,2022-11-08,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
29602,10.0,2022,11,2022-11-08,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29603,10.0,2022,11,2022-11-08,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29606,10.0,2022,11,2022-11-10,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29607,10.0,2022,11,2022-11-10,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29608,30.0,2022,11,2022-11-11,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29609,10.0,2022,11,2022-11-11,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29610,10.0,2022,11,2022-11-11,11:11:11,Otro lugar,No especificado,Predio,Intervención policial,No especificado
29611,10.0,2022,11,2022-11-11,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29612,10.0,2022,11,2022-11-11,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29613,30.0,2022,11,2022-11-12,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29616,20.0,2022,11,2022-11-14,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29617,10.0,2022,11,2022-11-14,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29618,10.0,2022,11,2022-11-14,11:11:11,Otro lugar,No especificado,Campo/descampado/zona rural,Intervención policial,No especificado
29619,10.0,2022,11,2022-11-15,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29620,110.0,2022,11,2022-11-15,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29621,10.0,2022,11,2022-11-16,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29622,10.0,2022,11,2022-11-16,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29623,10.0,2022,11,2022-11-16,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29624,10.0,2022,11,2022-11-17,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29625,10.0,2022,11,2022-11-17,11:11:11,Interior de rodados,No especificado,Interior de rodados,Intervención policial,No especificado
29626,10.0,2022,11,2022-11-17,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29627,10.0,2022,11,2022-11-18,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29628,10.0,2022,11,2022-11-18,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29630,10.0,2022,11,2022-11-19,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29631,10.0,2022,11,2022-11-19,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29632,10.0,2022,11,2022-11-19,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29633,10.0,2022,11,2022-11-19,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29634,10.0,2022,11,2022-11-20,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29635,30.0,2022,11,2022-11-20,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
29636,10.0,2022,11,2022-11-20,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29637,10.0,2022,11,2022-11-22,11:11:11,Interior de rodados,No especificado,Interior de rodados,Intervención policial,No especificado
29639,10.0,2022,11,2022-11-24,11:11:11,Otro lugar,No especificado,Río/canal/arroyo/mar/dique,Intervención policial,No especificado
29640,10.0,2022,11,2022-11-25,11:11:11,Comercio,No especificado,Comercio,Intervención policial,No especificado
29641,10.0,2022,11,2022-11-26,11:11:11,Otro lugar,No especificado,Río/canal/arroyo/mar/dique,Intervención policial,No especificado
29642,10.0,2022,11,2022-11-27,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29643,10.0,2022,11,2022-11-27,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29644,10.0,2022,11,2022-11-27,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29645,10.0,2022,11,2022-11-27,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29646,110.0,2022,11,2022-11-28,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29647,10.0,2022,11,2022-11-28,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29648,10.0,2022,11,2022-11-28,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29649,10.0,2022,11,2022-11-21,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29708,20.0,2022,1,2022-01-05,22:50:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29709,30.0,2022,11,2022-11-22,02:40:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29710,60.0,2022,1,2022-01-07,16:30:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29711,270.0,2022,1,2022-01-01,01:20:00,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
29712,270.0,2022,1,2022-01-28,16:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29714,270.0,2022,3,2022-03-07,22:37:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29715,270.0,2022,7,2022-07-23,19:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29716,310.0,2022,8,2022-08-18,05:30:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29718,270.0,2022,10,2022-10-25,20:54:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29720,80.0,2022,7,2022-07-24,18:15:00,Otro lugar,No especificado,Establecimiento zona rural,Intervención policial,No especificado
29725,70.0,2022,5,2022-05-01,18:30:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29726,90.0,2022,5,2022-05-09,22:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29728,150.0,2022,6,2022-06-01,07:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29729,70.0,2022,6,2022-06-06,16:00:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29731,60.0,2022,1,2022-01-09,09:40:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29732,80.0,2022,1,2022-01-01,13:10:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29733,100.0,2022,2,2022-02-24,17:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29734,30.0,2022,1,2022-01-01,05:55:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29735,30.0,2022,1,2022-01-12,09:00:00,Comercio,No especificado,Comercio,Denuncia particular,No especificado
29736,30.0,2022,1,2022-01-01,02:00:00,Otro lugar,No especificado,Campo/descampado/zona rural,Denuncia particular,No especificado
29737,10.0,2022,1,2022-01-09,21:00:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29738,40.0,2022,1,2022-01-08,01:40:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29739,60.0,2022,1,2022-01-15,17:30:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29741,10.0,2022,2,2022-02-13,16:30:00,Cárcel o comisaría,No especificado,Cárcel o comisaría,Denuncia particular,No especificado
29742,10.0,2022,2,2022-02-19,05:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29743,60.0,2022,2,2022-02-15,10:40:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29744,50.0,2022,2,2022-02-14,21:45:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29748,30.0,2022,3,2022-03-20,03:30:00,Otro lugar,No especificado,Otro lugar,Denuncia particular,No especificado
29749,20.0,2022,3,2022-03-05,04:50:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29750,10.0,2022,3,2022-03-02,22:30:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29751,60.0,2022,3,2022-03-19,04:25:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29752,60.0,2022,3,2022-03-29,19:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29753,60.0,2022,3,2022-03-19,23:55:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29755,10.0,2022,4,2022-04-22,17:35:00,Cárcel o comisaría,No especificado,Cárcel o comisaría,Denuncia particular,No especificado
29756,10.0,2022,4,2022-04-03,06:45:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29757,10.0,2022,4,2022-04-22,12:00:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29758,10.0,2022,5,2022-05-09,23:00:00,Otro lugar,No especificado,Canchas/club,Denuncia particular,No especificado
29759,10.0,2022,5,2022-05-26,20:30:00,Otro lugar,No especificado,Campo/descampado/zona rural,Denuncia particular,No especificado
29761,10.0,2022,6,2022-06-12,07:35:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29762,10.0,2022,6,2022-06-12,13:45:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29763,60.0,2022,6,2022-06-11,06:45:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29764,60.0,2022,6,2022-06-12,00:35:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29765,10.0,2022,6,2022-06-13,19:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29768,20.0,2022,7,2022-07-19,20:00:00,Otro lugar,No especificado,Campo/descampado/zona rural,Denuncia particular,No especificado
29769,10.0,2022,7,2022-07-24,16:20:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29770,20.0,2022,7,2022-07-29,02:20:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29771,20.0,2022,7,2022-07-23,03:20:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29772,60.0,2022,7,2022-07-07,19:30:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29773,60.0,2022,7,2022-07-04,03:30:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29774,60.0,2022,7,2022-07-02,06:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29775,70.0,2022,8,2022-08-27,20:55:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29776,20.0,2022,8,2022-08-07,11:30:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29777,10.0,2022,8,2022-08-07,08:08:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29778,60.0,2022,8,2022-08-06,21:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29782,10.0,2022,9,2022-09-03,13:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29783,60.0,2022,9,2022-09-29,17:45:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29785,20.0,2022,10,2022-10-12,07:15:00,Otro lugar,No especificado,Establecimiento de salud,Denuncia particular,No especificado
29786,20.0,2022,10,2022-10-21,12:25:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29787,60.0,2022,10,2022-10-15,06:50:00,Otro lugar,No especificado,Campo/descampado/zona rural,Denuncia particular,No especificado
29788,60.0,2022,10,2022-10-05,11:40:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29792,10.0,2022,11,2022-11-10,12:00:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29793,60.0,2022,11,2022-11-25,18:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29794,60.0,2022,11,2022-11-01,04:00:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29795,60.0,2022,11,2022-11-16,18:20:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29799,10.0,2022,12,2022-12-02,16:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29800,60.0,2022,12,2022-12-31,01:45:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29802,60.0,2022,2,2022-02-13,08:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29803,60.0,2022,5,2022-05-15,06:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29804,50.0,2022,10,2022-10-14,14:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29805,70.0,2023,2,2023-02-12,21:30:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29806,70.0,2023,2,2023-02-26,00:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29807,70.0,2023,2,2023-02-04,17:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29808,70.0,2023,2,2023-02-10,21:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29809,100.0,2023,2,2023-02-12,05:50:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29810,70.0,2023,2,2023-02-19,09:15:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29811,450.0,2022,8,2022-08-12,21:00:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29876,10.0,2022,7,2022-07-20,20:20:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29877,270.0,2022,1,2022-01-14,15:10:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29878,270.0,2022,1,2022-01-23,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29879,270.0,2022,4,2022-04-10,16:12:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29880,270.0,2022,8,2022-08-19,20:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29881,270.0,2022,11,2022-11-06,11:30:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29882,270.0,2022,11,2022-11-30,02:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29883,210.0,2022,12,2022-12-27,14:35:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29884,20.0,2022,2,2022-02-09,13:00:00,Otro lugar,No especificado,Campo/descampado/zona rural,Denuncia particular,No especificado
29885,30.0,2022,4,2022-04-08,15:50:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29886,40.0,2022,4,2022-04-29,12:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29887,30.0,2022,5,2022-05-02,23:20:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29888,40.0,2022,12,2022-12-11,05:20:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29889,40.0,2022,12,2022-12-25,04:10:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29890,70.0,2022,7,2022-07-08,06:45:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
29891,20.0,2022,9,2022-09-07,11:55:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29892,40.0,2022,9,2022-09-18,05:10:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29893,360.0,2022,9,2022-09-24,19:00:00,Otro lugar,No especificado,Canchas/club,Intervención policial,No especificado
29894,400.0,2022,10,2022-10-30,22:10:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
29895,400.0,2022,11,2022-11-01,02:44:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
29896,60.0,2022,11,2022-11-06,03:30:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
29898,400.0,2022,12,2022-12-23,22:23:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
